9780813511894	14.95	None
9780813523224	5.95	None
9780813523224	5.95	None
9780813524160	21.0	None
9780813526102	1.99	None
9780813528717	24.95	None
9780813529424	24.0	None
9780813529639	23.95	None
9780813529967	31.95	None
9780813529967	31.95	None
9780813531014	34.95	None
9780813535593	21.95	None
9780813538525	24.95	None
9780813546186	23.95	None
9780813546186	23.95	None
9780813548890	26.95	None
9780813548890	26.95	None
9780813549682	23.95	None
9780813549705	21.6	None
9780813550114	25.95	None
9780813551548	24.95	None
9780814719206	26.0	None
9780814719206	26.0	None
9780814727010	25.0	None
9780814757109	13.0	None
9780814792582	35.91	None
9780814792582	35.91	None
9780814792582	35.91	None
9780814795538	27.0	None
9780815411253	15.95	None
9780815411253	15.95	None
9780815412250	5.0	None
9780815412250	5.0	None
9780816051380	45.0	None
9780816614028	19.95	None
9780816620869	30.0	None
9780816620869	30.0	None
9780816627370	20.0	None
9780816641604	20.0	None
9780816650484	19.95	None
9780816667741	30.0	None
9780816676071	19.95	None
9780816676491	18.95	None
9780816693238	29.95	None
9780817355432	29.95	None
9780817355432	29.95	None
9780822323181	24.95	None
9780822337997	23.95	None
9780822361251	29.95	None
9780822361275	31.95	None
9780822362333	23.95	None
9780822362906	26.95	None
9780823213528	50.0	None
9780826413680	19.95	None
9780826413680	19.95	None
9780826414021	5.95	None
9780826414021	5.95	None
9780826415387	21.95	None
9780826415387	21.95	None
9780826415387	21.95	None
9780853458081	20.0	None
9780860918967	20.0	None
9780865439016	21.95	None
9780865714182	16.95	None
9780865714632	15.95	None
9780865714748	16.95	None
9780865716094	18.95	None
9780865717220	29.95	None
9780865717916	19.95	None
9780865717992	21.95	None
9780865718135	19.95	None
9780865718173	19.95	None
9780865718654	24.99	None
9780871134691	15.95	None
9780872865013	16.95	None
9780872865136	16.95	None
9780872865372	16.95	None
9780872865679	14.95	None
9780872865808	15.95	None
9780872865891	19.95	None
9780872866317	16.95	None
9780872866584	17.95	None
9780872866935	16.95	None
9780872867383	15.95	None
9780875805528	18.0	None
9780876331828	6.95	None
9780876331828	6.95	None
9780876331828	6.95	None
9780878054930	18.0	None
9780882862910	15.0	None
9780882863115	15.0	None
9780883783443	18.95	None
9780889226951	16.95	None
9780896084681	16.0	None
9780896084827	14.95	None
9780896085237	17.0	None
9780896086173	18.0	None
9780896087248	12.0	None
9780896087538	18.0	None
9780900384936	24.95	None
9780914093114	17.0	None
9780915117246	30.0	None
9780916397760	10.0	None
9780919618985	23.0	None
9780920057025	5.99	None
9780922915866	9.95	None
9780939306008	20.0	None
9780939306046	16.0	None
9780939306053	20.0	None
9780939306053	20.0	None
9780955066498	6.0	None
9780962293795	10.0	None
9780965506472	18.95	None
9780967668734	9.95	None
9780967890944	12.0	None
9780971920644	14.95	None
9780971976207	15.0	None
9780972126304	14.95	None
9780972354400	10.95	None
9780977191109	15.0	None
9780977985012	16.95	None
9780979048692	9.98	None
9780979291005	18.0	None
9780979426407	14.0	None
9780979426407	14.0	None
9780979799327	20.0	None
9780981750620	6.0	None
9780981750637	6.0	None
9780981750637	6.0	None
9780983059752	14.95	None
9780983059752	14.95	None
9780983814931	12.95	None
9780985335397	21.95	None
9780986183515	30.0	None
9780986240096	12.5	None
9780989020794	30.0	None
9780994050717	20.0	None
9780995660946	12.5	None
9780995660946	12.5	None
9780995660946	12.5	None
9780996005098	13.0	None
9780997044423	20.0	None
9780997044423	20.0	None
9780997044430	20.0	None
9780997044478	15.0	None
9780997044478	15.0	None
9781101964835	20.0	None
9781101971741	17.0	None
9781118239247	25.95	None
9781250060860	15.99	None
9781250062185	16.0	None
9781250069276	16.0	None
9781250091208	26.99	None
9781250118134	17.0	None
9781250131089	18.0	None
9781250131089	18.0	None
9781250135995	24.99	None
9781302900533	16.99	None
9781302900533	16.99	None
9781302900540	15.99	None
9781302901912	16.99	None
9781302901912	16.99	None
9781360857558	22.95	None
9781400079285	16.95	None
9781401935153	24.99	None
9781419700200	8.95	None
9781429014953	16.95	None
9781430323075	10.0	None
9781438451145	29.95	None
9781438452241	29.95	None
9781438457604	26.95	None
9781438458588	29.95	None
9781439903124	24.95	None
9781439911990	27.5	None
9781441143808	19.95	None
9781441186508	24.95	None
9781442248618	26.0	None
9781449309879	14.99	None
9781451642223	25.0	None
9781453722886	15.0	None
9781469618241	34.95	None
9781469627052	18.0	None
9781474272704	29.95	None
9781474299275	29.95	None
9781501126345	25.0	None
9781501145391	24.99	None
9781501702402	45.0	None
9781510703353	21.99	None
9781510703360	21.99	None
9781510703377	21.99	None
9781510712737	21.99	None
9781513600123	20.0	None
9781521381472	15.87	None
9781524733131	15.0	None
9781533451514	29.0	None
9781539433064	9.0	None
9781540848369	15.0	None
9781549761355	21.79	None
9781551640020	26.99	None
9781551641522	19.99	None
9781551642260	6.95	None
9781551642727	29.99	None
9781551642826	26.99	None
9781552453018	13.95	None
9781554200214	21.0	None
9781555976903	20.0	None
9781555976903	20.0	None
9781556522307	18.95	None
9781556528064	20.0	None
9781558611436	19.95	None
9781558611566	10.95	None
9781558611566	10.95	None
9781558611566	10.95	None
9781558612730	13.0	None
9781558616110	22.95	None
9781558616134	16.95	None
9781560254058	15.0	None
9781560257417	13.95	None
9781565841475	16.95	None
9781565843424	16.95	None
9781565843424	16.95	None
9781565846920	4.0	None
9781565846920	4.0	None
9781565847767	18.95	None
9781565847996	17.95	10.77
9781565848115	12.5	None
9781565848139	19.95	None
9781565848184	16.95	None
9781565848337	4.0	None
9781565848337	4.0	None
9781565849549	16.95	None
9781566566483	20.0	None
9781566633284	5.95	None
9781567511727	10.0	None
9781567512304	17.95	None
9781567513363	19.95	None
9781568583396	5.0	None
9781568584782	16.99	None
9781568585215	23.95	None
9781568585239	26.99	None
9781568585420	15.99	None
9781568585420	15.99	None
9781568585550	24.99	None
9781568585987	19.99	None
9781568586137	14.95	None
9781568586427	12.0	None
9781568588247	17.99	None
9781568987873	24.95	None
9781570270796	14.0	None
9781570271755	15.95	None
9781570272073	15.0	None
9781570272073	15.0	None
9781570272073	15.0	None
9781570272165	18.95	None
9781570272189	0.0	None
9781570272240	18.0	None
9781570272240	18.0	None
9781570272240	18.0	None
9781570272561	24.0	None
9781570273186	25.0	None
9781573443500	5.0	None
9781573443500	5.0	None
9781573443500	5.0	None
9781573661720	17.95	None
9781574670615	19.99	None
9781574780208	16.95	None
9781576753576	21.95	None
9781581571899	21.95	None
9781582435893	16.95	None
9781582437798	15.95	None
9781583225813	8.95	None
9781583225813	8.95	None
9781583225813	8.95	None
9781583225813	8.95	None
9781583225813	8.95	None
9781583225813	8.95	None
9781583225905	11.95	None
9781583225905	11.95	None
9781583226018	8.95	None
9781583226322	16.95	None
9781583226735	17.95	None
9781583226858	7.95	None
9781583227176	16.95	None
9781583227268	19.95	None
9781583227343	18.95	None
9781583227657	14.95	None
9781583228524	19.95	None
9781583228821	16.95	None
9781583228890	18.95	None
9781583228951	13.95	None
9781583229170	5.95	None
9781583229170	5.95	None
9781583670057	19.0	None
9781583670477	21.95	None
9781583670934	15.0	None
9781583671252	21.95	None
9781583675465	22.0	None
9781584350347	15.95	None
9781586421267	13.95	None
9781586421267	13.95	None
9781589881105	28.0	None
9781590561768	20.0	None
9781590565100	20.0	None
9781591025566	18.99	None
9781591025566	18.99	None
9781591025566	18.99	None
9781592132362	10.0	None
9781592409259	17.0	None
9781593276485	17.95	None
9781593761974	6.95	None
9781593762025	15.95	None
9781594200243	16.0	None
9781594487873	25.95	None
9781594634017	16.0	None
9781594634802	16.0	None
9781595347534	17.95	None
9781595580306	19.95	None
9781595580306	19.95	None
9781595580306	19.95	None
9781595580504	10.0	None
9781595580504	10.0	None
9781595580511	24.95	None
9781595581037	27.95	None
9781595581143	9.95	None
9781595581211	17.95	None
9781595581891	21.95	None
9781595582003	5.95	None
9781595582126	4.95	None
9781595582126	4.95	None
9781595582126	4.95	None
9781595582164	15.95	None
9781595583963	26.95	None
9781595584076	18.95	None
9781595584076	18.95	None
9781595584076	18.95	None
9781595584076	18.95	None
9781595584113	16.95	None
9781595584113	16.95	None
9781595584113	16.95	None
9781595584137	18.95	None
9781595584403	6.95	None
9781595584403	6.95	None
9781595584748	25.95	None
9781595584861	17.95	None
9781595584960	9.95	None
9781595584960	9.95	None
9781595584960	9.95	None
9781595585417	17.95	None
9781595586285	29.95	None
9781595586438	19.95	None
9781595586438	19.95	None
9781595586438	19.95	None
9781595587176	17.95	None
9781595588104	17.95	None
9781595588302	26.95	None
9781595588739	13.95	None
9781595588791	18.95	None
9781595588982	17.95	None
9781595589194	14.95	None
9781596090309	9.95	None
9781597143615	20.0	None
9781597268172	22.95	None
9781603580892	12.0	None
9781603584135	19.95	None
9781603587273	18.0	None
9781604860351	37.95	None
9781604860375	20.0	None
9781604860474	16.95	None
9781604860535	20.0	None
9781604860535	20.0	None
9781604860566	20.0	None
9781604860580	28.95	None
9781604860702	24.95	None
9781604860733	12.0	None
9781604860924	16.95	None
9781604861099	20.0	None
9781604861105	14.95	None
9781604861105	14.95	None
9781604861136	14.95	None
9781604862126	13.95	None
9781604862157	22.0	None
9781604862249	20.0	None
9781604862249	20.0	None
9781604863000	21.95	None
9781604863024	20.0	None
9781604863307	20.0	None
9781604863321	17.0	None
9781604863345	20.0	None
9781604863352	19.95	None
9781604863406	9.95	None
9781604864199	12.0	None
9781604864298	22.95	None
9781604864403	20.0	None
9781604864427	20.0	None
9781604864533	20.0	None
9781604864557	20.0	None
9781604864830	27.95	None
9781604864878	20.0	None
9781604864908	23.95	None
9781604864991	20.0	None
9781604865004	20.0	None
9781604865004	20.0	None
9781604865318	20.0	None
9781604865899	16.0	None
9781604866544	20.0	None
9781604866667	14.95	None
9781604866797	16.95	None
9781604866834	21.95	None
9781604867367	18.95	None
9781604867466	15.95	None
9781604867947	29.95	None
9781604869552	12.95	None
9781604869569	24.95	None
9781605098821	17.95	None
9781605203157	14.95	None
9781605985824	27.95	None
9781608194025	20.0	None
9781608461523	16.95	None
9781608462216	18.0	None
9781608463107	12.95	None
9781608463718	12.95	None
9781608463930	22.0	None
9781608463930	22.0	None
9781608463985	19.0	None
9781608464012	18.0	None
9781608464029	18.0	None
9781608464074	16.0	None
9781608464630	15.95	None
9781608465620	17.95	None
9781608465644	15.95	None
9781608465644	15.95	None
9781608465644	15.95	None
9781608465958	18.95	None
9781608466191	19.95	None
9781608466504	17.95	None
9781608466702	14.95	None
9781608467174	10.95	None
9781608467433	17.0	None
9781608467990	16.95	None
9781608468584	13.95	None
9781609493714	21.99	None
9781609801342	14.95	None
9781609804800	18.95	None
9781609805531	19.95	None
9781609806972	23.95	None
9781609807368	19.95	None
9781612193175	18.95	None
9781612194004	15.95	None
9781612194004	15.95	None
9781612194196	22.0	None
9781612194196	22.0	None
9781612194578	16.95	None
9781612195186	16.95	None
9781612195360	26.99	None
9781612196190	17.99	None
9781612196244	17.99	None
9781612196596	15.99	None
9781613320167	19.95	None
9781616205348	16.95	None
9781616589301	10.0	None
9781617230103	16.0	None
9781617751707	15.95	None
9781620490006	15.0	None
9781620490006	15.0	None
9781620490075	0.0	None
9781620970270	19.95	None
9781620970942	26.95	None
9781620971154	25.95	None
9781620971284	25.95	None
9781620971314	17.95	None
9781620971376	25.95	None
9781620971482	24.95	None
9781620971482	24.95	None
9781620971833	19.95	None
9781620971833	19.95	None
9781620972540	17.95	None
9781620972731	17.95	None
9781621067399	13.95	None
9781623564568	19.95	None
9781623564568	19.95	None
9781626566743	17.95	None
9781626567658	18.95	None
9781629630342	20.0	None
9781629630953	19.95	None
9781629631073	15.95	None
9781629631097	14.95	None
9781629631097	14.95	None
9781629631127	14.95	None
9781629631141	19.95	None
9781629631141	19.95	None
9781629631196	29.95	None
9781629631479	22.95	None
9781629631486	21.95	None
9781629631493	20.0	None
9781629631530	12.0	None
9781629632247	15.95	None
9781629632285	17.95	None
9781629632292	14.95	None
9781629632339	26.95	None
9781629633794	17.95	None
9781629633817	20.0	None
9781629633817	20.0	None
9781629633848	18.95	None
9781629633848	18.95	None
