9781250076229	Being Mortal: Medicine and What Matters in the End	Atul Gawande	16	Paperback	Picador
9781250091208	"The Perils of ""Privilege"": Why Injustice Can't Be Solved by Accusing Others of Advantage"	Phoebe Maltz Bovy	26.99	Hardcover	St. Martin's Press
9781250091208	"The Perils of ""Privilege"": Why Injustice Can't Be Solved by Accusing Others of Advantage"	Phoebe Maltz Bovy	26.99	Hardcover	St. Martin's Press
9781250132215	Being a Beast: Adventures Across the Species Divide	Charles Foster	16	Paperback	Picador
9781250132604	Dirt Is Good: The Advantage of Germs for Your Child's Developing Immune System	'Jack Gilbert', 'Rob Knight'	25.99	Hardcover	St. Martin's Press
9781250132697	In the Darkroom	Susan Faludi	18	Paperback	Picador
9781250145000	Our Revolution: A Future to Believe In	Bernie Sanders	17.99	Paperback	A Thomas Dunne Book for St. Martin's Griffin
9781250164926	Riot Days	Maria Alyokhina	17	Paperback	Metropolitan Books
9781250179456	The Dangerous Case of Donald Trump: 27 Psychiatrists and Mental Health Experts Assess a President	Bandy X. Lee	27.99	Hardcover	Thomas Dunne Books
9781302906504	Black Panther: World of Wakanda	'Ta-Nehisi Coates', 'Roxane Gay', 'Yona Harvey'	17.99	Paperback	Marvel
9781302906504	Black Panther: World of Wakanda	'Ta-Nehisi Coates', 'Roxane Gay', 'Yona Harvey'	17.99	Paperback	Marvel
9781368007825	Grump Groan Growl	Bell Hooks	12.99	Hardcover	Disney-Hyperion
9781403962430	Rip It Up: The Black Experience in Rock N Roll	Kandia Crazy Horse	17.95	Paperback	Palgrave Macmillan
9781426216893	Little Book of Wonders: Celebrating the Gifts of the Natural World	Nadia Drake	12.95	Hardcover	National Geographic
9781438459745	Tongue of Fire: Emma Goldman, Public Womanhood, and the Sex Question	Donna M. Kowal	22.95	Paperback	State University of New York Press
9781442446373	Black Indians: A Hidden Heritage	William Loren Katz	12.99	Paperback	Atheneum Books for Young Readers
9781447219903	Cosmopolis	Don DeLillo	5	Paperback	Pan Macmillan
9781447219903	Cosmopolis	Don DeLillo	5	Paperback	Pan Macmillan
9781447219903	Cosmopolis	Don DeLillo	5	Paperback	Pan Macmillan
9781451612561	Midnight: A Gangster Love Story (The Midnight Series)	Sister Souljah	7.99	Mass Market Paperback	Pocket Star
9781452101330	The Official High Times Cannabis Cookbook: More Than 50 Irresistible Recipes That Will Get You High	Editors of High Times Magazine	18.95	Paperback	Chronicle Books
9781452106960	All My Friends Are Still Dead	'Jory John', 'Avery Monsen'	9.95	Hardcover	Chronicle Books
9781452106960	All My Friends Are Still Dead	'Jory John', 'Avery Monsen'	9.95	Hardcover	Chronicle Books
9781452162812	Her Right Foot	Dave Eggers	19.99	Hardcover	Chronicle Books
9781455558223	How to Make White People Laugh	Negin Farsad	26	Hardcover	Grand Central Publishing
9781476739342	Playing Dead: A Journey Through the World of Death Fraud	Elizabeth Greenwood	16	Paperback	Simon & Schuster
9781479857593	We Are Data: Algorithms and The Making of Our Digital Selves	John Cheney-Lippold	27.95	Hardcover	NYU Press
9781481451390	The Found and the Lost: The Collected Novellas of Ursula K. Le Guin	Ursula  K. Le Guin	29.99	Hardcover	Saga Press
9781484778586	Feminist Baby	Loryn Brantz	12.99	Board book	Disney-Hyperion
9781484778586	Feminist Baby	Loryn Brantz	12.99	Board book	Disney-Hyperion
9781484778586	Feminist Baby	Loryn Brantz	12.99	Board book	Disney-Hyperion
9781484799239	Skin Again	Bell Hooks	12.99	Hardcover	Jump At The Sun
9781495607394	The Assimilated Cuban's Guide to Quantum Santeria	Carlos Hernandez	17.95	Paperback	Rosarium Publishing
9781501145797	Surpassing Certainty: What My Twenties Taught Me	Janet Mock	24.99	Hardcover	Atria Books
9781501151125	Life's Work: A Moral Argument for Choice	Dr. Willie Parker	25	Hardcover	Atria / 37 INK
9781506700632	Angel Catbird Volume 1 (Graphic Novel)	Margaret Atwood	14.99	Hardcover	Dark Horse Books
9781506701271	Angel Catbird Volume 2: To Castle Catula (Graphic Novel)	Margaret Atwood	14.99	Hardcover	Dark Horse Books
9781506701707	Angel Catbird Volume 3: The Catbird Roars (Graphic Novel)	Margaret Atwood	14.99	Hardcover	Dark Horse Books
9781510711624	The Convenient Terrorist: Two Whistleblowers’ Stories of Torture, Terror, Secret Wars, and CIA Lies	'John Kiriakou', 'Joseph Hickman'	21.99	Hardcover	Hot Books
9781524733155	The Ministry of Utmost Happiness: A novel	Arundhati Roy	28.95	Hardcover	Knopf
9781524733155	The Ministry of Utmost Happiness: A novel	Arundhati Roy	28.95	Hardcover	Knopf
9781527266728	Pearl Power & The Girl with Two Dads	Mel Elliott	14	Paperback	I Love Mel
9781534302310	Sex Criminals Volume 4: Fourgy!	Matt Fraction	16.99	Paperback	Image Comics
9781551526317	Thicker Than Blood: Adoptive Parenting in the Modern World	Marion Crook	18.95	Paperback	Arsenal Pulp Press
9781551527055	Tarry This Night	Kristyn Dunnion	14.95	Paperback	Arsenal Pulp Press
9781552453452	Dead White Men	Shane Rhodes	17.95	Paperback	Coach House Books
9781555912086	This Path We Travel: Celebrations of Contemporary Native American Creativity	National Museum of the American Indian	18.95	Paperback	Fulcrum Publishing
9781555912086	This Path We Travel: Celebrations of Contemporary Native American Creativity	National Museum of the American Indian	18.95	Paperback	Fulcrum Publishing
9781555912086	This Path We Travel: Celebrations of Contemporary Native American Creativity	National Museum of the American Indian	18.95	Paperback	Fulcrum Publishing
9781558611436	The Maimie Papers: Letters from an Ex-Prostitute (The Helen Rose Scheuer Jewish Women's Series)	Maimie Pinzer	19.95	Paperback	The Feminist Press at CUNY
9781558611436	The Maimie Papers: Letters from an Ex-Prostitute (The Helen Rose Scheuer Jewish Women's Series)	Maimie Pinzer	19.95	Paperback	The Feminist Press at CUNY
9781558614185	Sea Girl: Feminist Folktales from Around the World	‘Ethel Johnston Phelps’, ‘Suki Boynton’	14.95	Hardcover	The Feminist Press at CUNY
9781558614192	Tell Me about Sex, Grandma (Ordinary Terrible Things)	Anastasia Higgenbotham	17.95	Hardcover	The Feminist Press at CUNY
9781558614208	1 & 2: At Sea (Women's Studies Quarterly)	‘Terri Gordon-Zolov’,  ‘Amy Sodaro’	25	Paperback	The Feminist Press at CUNY
9781558614338	We Were Witches	Ariel Gore	18.95	Paperback	Amethyst Editions
9781558614376	Radical Reproductive Justice: Foundation, Theory, Practice, Critique	‘Loretta Ross’, ‘Lynn Roberts’	29.95	Paperback	The Feminist Press at CUNY
9781558614574	Skyscraper (Femmes Fatales)	Faith Baldwin	14.95	Paperback	The Feminist Press at CUNY
9781558614574	Skyscraper (Femmes Fatales)	Faith Baldwin	14.95	Paperback	The Feminist Press at CUNY
9781558614574	Skyscraper (Femmes Fatales)	Faith Baldwin	14.95	Paperback	The Feminist Press at CUNY
9781558614833	The Stories of Fannie Hurst (The Helen Rose Scheuer Jewish Women's Series)	Fannie Hurst	16.95	Paperback	The Feminist Press at CUNY
9781558614833	The Stories of Fannie Hurst (The Helen Rose Scheuer Jewish Women's Series)	Fannie Hurst	16.95	Paperback	The Feminist Press at CUNY
9781558614833	The Stories of Fannie Hurst (The Helen Rose Scheuer Jewish Women's Series)	Fannie Hurst	16.95	Paperback	The Feminist Press at CUNY
9781558618893	Thérèse and Isabelle	Violette Leduc	15.95	Paperback	The Feminist Press at CUNY
9781558619210	Walking the Dog	Elizabeth Swados	17.95	Paperback	The Feminist Press at CUNY
9781558619234	Black Dove: Mamá, Mi'jo, and Me	Ana Castillo	16.95	Paperback	The Feminist Press at CUNY
9781558619418	The Doulas: Radical Care for Pregnant People	'Mary Mahoney', 'Lauren Mitchell'	19.95	Paperback	The Feminist Press at CUNY
9781558743663	A Child Called It: One Child's Courage to Survive	Dave Pelzer	11.95	Paperback	HCI
9781558743663	A Child Called It: One Child's Courage to Survive	Dave Pelzer	11.95	Paperback	HCI
9781558745155	The Lost Boy: A Foster Child's Search for the Love of a Family	Dave Pelzer	12.95	Paperback	Health Communications
9781560974383	Arnold Roth: Free Lance: A Fifty Year Retrospective	Arnold Roth	22.95	Paperback	Fantagraphics
9781560974383	Arnold Roth: Free Lance: A Fifty Year Retrospective	Arnold Roth	22.95	Paperback	Fantagraphics
9781560974383	Arnold Roth: Free Lance: A Fifty Year Retrospective	Arnold Roth	22.95	Paperback	Fantagraphics
9781560976844	Mome Vol. 2 (Fall 2005) (v. 2)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560976844	Mome Vol. 2 (Fall 2005) (v. 2)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560976844	Mome Vol. 2 (Fall 2005) (v. 2)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560978473	MOME Summer 2007 (Vol. 8) (v. 8)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560978725	MOME Fall 2007 (Vol. 9)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560978725	MOME Fall 2007 (Vol. 9)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560978725	MOME Fall 2007 (Vol. 9)	'Gary Groth', 'Eric Reynolds (ed)'	14.95	Paperback	Fantagraphics Books
9781560979388	The Comics Journal #292 (No. 292)	‘Mike Dean’, ‘Kristy Valenti’	11.99	Paperback	Fantagraphics
9781560979388	The Comics Journal #292 (No. 292)	‘Mike Dean’, ‘Kristy Valenti’	11.99	Paperback	Fantagraphics
9781560979388	The Comics Journal #292 (No. 292)	‘Mike Dean’, ‘Kristy Valenti’	11.99	Paperback	Fantagraphics
9781560979876	The Comics Journal #297	Gary Groth	11.99	Paperback	Fantagraphics
9781560979876	The Comics Journal #297	Gary Groth	11.99	Paperback	Fantagraphics
9781560979876	The Comics Journal #297	Gary Groth	11.99	Paperback	Fantagraphics
9781568585192	Jumping at Shadows: The Triumph of Fear and the End of the American Dream	Sasha Abramsky	28	Hardcover	Nation Books
9781568585703	This Is an Uprising: How Nonviolent Revolt Is Shaping the Twenty-First Century	'Mark Engler', 'Paul Engler'	16.99	Paperback	Nation Books
9781568585758	The Torture Report: A Graphic Adaptation	Sid Jacobson	16.99	Paperback	Nation Books
9781568589886	Ballad of the Anarchist Bandits: The Crime Spree that Gripped Belle Epoque Paris	John Merriman	28	Hardcover	Nation Books
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781570272844	Wages for Housework	Silvia Federici	20	Paperback	Autonomedia
9781572152984	The Native Americans (An Illustrated History)	'David Hurst Thomas', 'Jay Miller', 'Richard White', 'Peter Nabokov', 'Philip J. Deloria'	5	Paperback	JG Press
9781576871737	Body Parts	John Coplans	4.99	Hardcover	powerHouse Books
9781576871737	Body Parts	John Coplans	4.99	Hardcover	powerHouse Books
9781576871737	Body Parts	John Coplans	4.99	Hardcover	powerHouse Books
9781577319542	Rewilding Our Hearts: Building Pathways of Compassion and Coexistence	Marc Bekoff	16.95	Paperback	New World Library
9781579510107	Amazing Dope Tales	Stephen Gaskin	12.95	Paperback	Ronin Publishing
9781580051101	The Beauvoir Sisters: An Intimate Look at How Simone and Hélène Influenced Each Other and the World	Claudine Monteil	14.95	Paperback	Seal Press
9781580051101	The Beauvoir Sisters: An Intimate Look at How Simone and Hélène Influenced Each Other and the World	Claudine Monteil	14.95	Paperback	Seal Press
9781580051101	The Beauvoir Sisters: An Intimate Look at How Simone and Hélène Influenced Each Other and the World	Claudine Monteil	14.95	Paperback	Seal Press
9781580056595	Big Gal Yoga: Poses and Practices to Celebrate Your Body and Empower Your Life	Valerie Sagun	18.99	Paperback	Seal Press
9781582706559	De-Escalate: How to Calm an Angry Person in 90 Seconds or Less	Douglas E. Noll	16	Paperback	Atria Books/Beyond Words
9781583676257	Syriza Wave: Surging and Crashing with the Greek Left	Helena Sheehan	26	Paperback	Monthly Review Press
9781590215791	The PrEP Diaries	Evan J. Peterson	18	Paperback	Lethe Press
9781592336814	The Complete Guide to Even More Vegan Food Substitutions: The Latest and Greatest Methods for Veganizing Anything Using More Natural, Plant-Based Ingredients * Includes More Than 100 Recipes!	'Celine Steen', 'Joni Marie Newman'	19.99	Paperback	Fair Winds Press
9781594394928	Self-Defense for Women: Fight Back	Loren W Christensen	18.95	Paperback	Ymaa Publication Center
9781594857478	Front Yard Forager: Identifying, Collecting, and Cooking the 30 Most Common Urban Weeds	Melany Vorass	18.95	Paperback	Skipstone
9781595341402	Hello, Círculos!: Shapes in English y Español (ArteKids)	Madeleine Budnick	7.95	Board book	Trinity University Press
9781595347862	Talking on the Water: Conversations about Nature and Creativity	Jonathan White	17.95	Paperback	Trinity University Press
9781595581402	The Genius of Impeachment: The Founders' Cure for Royalism	John Nichols	15.95	Paperback	New Press, The
9781595581402	The Genius of Impeachment: The Founders' Cure for Royalism	John Nichols	15.95	Paperback	New Press, The
9781597142939	Ecotopia: 40th Anniversary Epistle Edition	Ernest Callenbach	14	Paperback	Heyday
9781597143646	Running Wild	Elaine Miller Bond	8.99	Board book	Heyday
9781606991466	The Comics Journal #298	‘Mike Dean’, ‘Gary Groth’	11.99	Paperback	Fantagraphics
9781606991466	The Comics Journal #298	‘Mike Dean’, ‘Gary Groth’	11.99	Paperback	Fantagraphics
9781606991473	The Comics Journal #299 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	11.99	Paperback	Fantagraphics
9781606991473	The Comics Journal #299 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	11.99	Paperback	Fantagraphics
9781606991473	The Comics Journal #299 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	11.99	Paperback	Fantagraphics
9781606992906	The Comics Journal #300 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	14.99	Paperback	Fantagraphics
9781606992906	The Comics Journal #300 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	14.99	Paperback	Fantagraphics
9781606992906	The Comics Journal #300 (COMICS JOURNAL LIBRARY)	‘Mike Dean’, ‘Gary Groth’	14.99	Paperback	Fantagraphics
9781606993026	Mome Winter 2010 (Vol. 17)  (Mome)	‘Gary Groth’, ‘Eric Reynolds’	14.99	Paperback	Fantagraphics
9781606993026	Mome Winter 2010 (Vol. 17)  (Mome)	‘Gary Groth’, ‘Eric Reynolds’	14.99	Paperback	Fantagraphics
9781606993026	Mome Winter 2010 (Vol. 17)  (Mome)	‘Gary Groth’, ‘Eric Reynolds’	14.99	Paperback	Fantagraphics
9781606993033	Mome Spring 2010 (Vol. 18)  (Mome)	‘Gary Groth’, ‘Eric Reynolds’	14.99	Paperback	Fantagraphics
9781606993651	Mome Fall 2010 (Vol. 20)  (Mome)	Eric Reynolds	14.99	Paperback	Fantagraphics
9781606993651	Mome Fall 2010 (Vol. 20)  (Mome)	Eric Reynolds	14.99	Paperback	Fantagraphics
9781606993651	Mome Fall 2010 (Vol. 20)  (Mome)	Eric Reynolds	14.99	Paperback	Fantagraphics
9781606993958	Mome Fall 2011 (Vol. 22)  (Mome)	Eric Reynolds	19.99	Paperback	Fantagraphics
9781608465972	This Is Modern Art: A Play	'Kevin Coval', 'Idris Goodwin'	14.95	Paperback	Haymarket Books
9781608467211	Los Hombres Me Explican Cosas (Spanish Edition)	Rebecca Solnit	12.95	Paperback	Haymarket Books
9781608467617	On Antisemitism: Solidarity and the Struggle for Justice	Jewish Voice for Peace	19.95	Paperback	Haymarket Books
9781608467679	My Mother Was a Freedom Fighter	Aja Monet	16	Paperback	Haymarket Books
9781608467730	In the Shadows of the American Century: The Rise and Decline of US Global Power (Dispatch Books)	Alfred  W. McCoy	18	Paperback	Haymarket Books
9781608468522	Fighting Fascism: How to Struggle and How to Win	Clara Zetkin	11.95	Paperback	Haymarket Books
9781608468584	Why Bad Governments Happen to Good People	Danny Katch	13.95	Paperback	Haymarket Books
9781608468584	Why Bad Governments Happen to Good People	Danny Katch	13.95	Paperback	Haymarket Books
9781608468584	Why Bad Governments Happen to Good People	Danny Katch	13.95	Paperback	Haymarket Books
9781608468614	Eyewitnesses to the Russian Revolution	Todd Chretien	24	Paperback	Haymarket Books
9781608468904	No Is Not Enough: Resisting Trump's Shock Politics and Winning the World We Need	Naomi Klein	16.95	Paperback	Haymarket Books
9781608468904	No Is Not Enough: Resisting Trump's Shock Politics and Winning the World We Need	Naomi Klein	16.95	Paperback	Haymarket Books
9781609806538	Postcards from the End of America	Linh Dinh	23.95	Paperback	Seven Stories Press
9781609807368	Requiem for the American Dream: The 10 Principles of Concentration of Wealth & Power	Noam Chomsky	19.95	Paperback	Seven Stories Press
9781609807818	"Censored 2018: Press Freedoms in a ""Post-Truth"" Society-The Top Censored Stories and Media Analysis of 2016-2017"	‘Mickey Huff’, ‘Andy Lee Roth’	18.95	Paperback	Seven Stories Press
9781610397704	Narconomics: How to Run a Drug Cartel	Tom Wainwright	16.99	Paperback	PublicAffairs
9781610397735	We Were Feminists Once: From Riot Grrrl to CoverGirl®, the Buying and Selling of a Political Movement	Andi Zeisler	16.99	Paperback	PublicAffairs
9781610398084	Crash Override: How Gamergate (Nearly) Destroyed My Life, and How We Can Win the Fight Against Online Hate	Zoe Quinn	27	Hardcover	PublicAffairs
9781612195216	The Dark Net: Inside the Digital Underworld	Jamie Bartlett	16.95	Paperback	Melville House
9781612196367	The Talented Ribkins	Ladee Hubbard	25.99	Hardcover	Melville House
9781612197036	Antifa: The Anti-Fascist Handbook	Mark Bray	16.99	Paperback	Melville House
9781612197036	Antifa: The Anti-Fascist Handbook	Mark Bray	16.99	Paperback	Melville House
9781612197036	Antifa: The Anti-Fascist Handbook	Mark Bray	16.99	Paperback	Melville House
9781612197036	Antifa: The Anti-Fascist Handbook	Mark Bray	16.99	Paperback	Melville House
9781612197036	Antifa: The Anti-Fascist Handbook	Mark Bray	16.99	Paperback	Melville House
9781612197050	A Citizen's Guide to Impeachment	Barbara A. Radnofsky	9.99	Paperback	Melville House
9781613320211	The Earth, the City, and the Hidden Narrative of Race	Carl C. Anthony	21.95	Paperback	New Village Press
9781613772355	Transformers: More Than Meets The Eye Volume 1	James Roberts	19.99	Paperback	IDW Publishing
9781616081348	Shelters, Shacks, and Shanties: And How to Make Them	D. C. Beard	9.95	Paperback	Skyhorse Publishing
9781616081348	Shelters, Shacks, and Shanties: And How to Make Them	D. C. Beard	9.95	Paperback	Skyhorse Publishing
9781616554316	Soupy Leaves Home	Cecil Castellucci	14.99	Paperback	Dark Horse Books
9781619025998	The Unsettling of America: Culture & Agriculture	Wendell Berry	16.95	Paperback	Counterpoint
9781619029170	Cool for You: A Novel	Eileen Myles	16.95	Paperback	Soft Skull Press
9781620972106	The Know-It-Alls: The Rise of Silicon Valley as a Political Powerhouse and Social Wrecking Ball	Noam Cohen	25.95	Hardcover	The New Press
9781621068723	Basic Fermentation: A Do-It-Yourself Guide to Cultural Manipulation (DIY)	Sandor Ellix Katz	14.95	Hardcover	Microcosm Publishing
9781621069294	The Urban Homesteader: How to Create Sustainable Life in the City, featuring Make Your Place, Make It Last, Homesweet Homegrown, and Everyday Bicycling (DIY)	'Raleigh Briggs', 'Robyn Jasko', 'Elly Blue'	29.95	Paperback	Microcosm Publishing
9781622036677	Mindfulness for Beginners: Reclaiming the Present Moment and Your Life(Book & CD))	Jon Kabat-Zinn PhD	14.95	Paperback	Sounds True
9781622036677	Mindfulness for Beginners: Reclaiming the Present Moment and Your Life(Book & CD))	Jon Kabat-Zinn PhD	14.95	Paperback	Sounds True
9781623156800	The Medical Marijuana Dispensary: Understanding, Medicating, and Cooking with Cannabis	'Laurie Wolf', 'Mary Wolf'	18.99	Paperback	Althea Press
9781626258310	Ink in Water: An Illustrated Memoir (Or, How I Kicked Anorexia’s Ass and Embraced Body Positivity)	'Lacy J. Davis', 'Jim Kettner'	19.95	Paperback	New Harbinger Publications
9781626566743	The New Confessions of an Economic Hit Man	John Perkins	17.95	Paperback	Berrett-Koehler Publishers
9781626566743	The New Confessions of an Economic Hit Man	John Perkins	17.95	Paperback	Berrett-Koehler Publishers
9781626721586	The Nameless City: The Stone Heart	Faith Erin Hicks	14.99	Paperback	First Second
9781626723313	The Big Bad Fox	Benjamin Renner	15.99	Paperback	First Second
9781627310451	Anne Bonny the Infamous Female Pirate	Phillip Thomas Tucker	22	Paperback	Feral House
9781627310505	The War Nerd Iliad	John Dolan	22.95	Paperback	Feral House
9781627310543	LiarTown: The First Four Years 2013-2017	Sean Tejaratchi	19.95	Paperback	Feral House
9781629631011	Wielding Words Like Weapons: Selected Essays in Indigenism, 1995–2005	Ward Churchill	27.95	Paperback	PM Press
9781629631011	Wielding Words Like Weapons: Selected Essays in Indigenism, 1995–2005	Ward Churchill	27.95	Paperback	PM Press
9781629631448	Anarchy and the Sex Question: Essays on Women and Emancipation, 1896–1926 (Revolutionary Pocketbooks)	Emma Goldman	14.95	Paperback	PM Press
9781629631448	Anarchy and the Sex Question: Essays on Women and Emancipation, 1896–1926 (Revolutionary Pocketbooks)	Emma Goldman	14.95	Paperback	PM Press
9781629631448	Anarchy and the Sex Question: Essays on Women and Emancipation, 1896–1926 (Revolutionary Pocketbooks)	Emma Goldman	14.95	Paperback	PM Press
9781629632322	Other Avenues Are Possible: Legacy of the People’s Food System of the San Francisco Bay Area	Shanta Nimbark Sacharoff	14.95	Paperback	PM Press
9781629632360	For a Libertarian Communism (Revolutionary Pocketbooks)	Daniel Guérin	14.95	Paperback	PM Press
9781629632360	For a Libertarian Communism (Revolutionary Pocketbooks)	Daniel Guérin	14.95	Paperback	PM Press
9781629632384	Anarchy in Action	Colin Ward	15.95	Paperback	PM Press
9781629632384	Anarchy in Action	Colin Ward	15.95	Paperback	PM Press
9781629632391	Out of the Ruins: The Emergence of Radical Informal Learning Spaces	‘John M. Elmore’, ‘Robert H. Haworth’	24.95	Paperback	PM Press
9781629632391	Out of the Ruins: The Emergence of Radical Informal Learning Spaces	‘John M. Elmore’, ‘Robert H. Haworth’	24.95	Paperback	PM Press
9781629632391	Out of the Ruins: The Emergence of Radical Informal Learning Spaces	‘John M. Elmore’, ‘Robert H. Haworth’	24.95	Paperback	PM Press
9781629633909	Libertarian Socialism: Politics in Black and Red	‘Alex Prichard’, ’Ruth Kinna’	26.95	Paperback	PM Press
9781629634388	Girl Gangs, Biker Boys, and Real Cool Cats: Pulp Fiction and Youth Culture, 1950 to 1980	‘Iain McIntyre’, ‘Andrew Nette’	29.95	Paperback	PM Press
9781629634418	Diario de Oaxaca: A Sketchbook Journal of Two Years in Mexico	Peter Kuper	24.95	Paperback	PM Press
9781629634449	Setting Sights: Histories and Reflections on Community Armed Self-Defense	‘Scott Crow’, ‘Ward Churchill’	24.95	Paperback	PM Press
9781629634500	The Future Generation: The Zine-Book for Subculture Parents, Kids, Friends & Others	China Martens	22	Paperback	PM Press
9781629634500	The Future Generation: The Zine-Book for Subculture Parents, Kids, Friends & Others	China Martens	22	Paperback	PM Press
9781631492853	The Color of Law: A Forgotten History of How Our Government Segregated America	Richard Rothstein	27.95	Hardcover	Liveright
9781632157171	Bitch Planet Volume 2: President Bitch	Kelly Sue DeConnick	14.99	Paperback	Image Comics
9781632157171	Bitch Planet Volume 2: President Bitch	Kelly Sue DeConnick	14.99	Paperback	Image Comics
9781632158994	Rat Queens Volume 4: High Fantasies	Kurtis J. Wiebe	14.99	Paperback	Image Comics
9781632170576	Dead Feminists: Historic Heroines in Living Color	"""Chandler O'Leary"", 'Jessica Spring'"	24.95	Hardcover	Sasquatch Books
9781632867537	Bitch Doctrine: Essays for Dissenting Adults	Laurie Penny	27	Hardcover	Bloomsbury USA
9781682570678	White and Black: Political Cartoons from Palestine	‘Mohammad Sabaaneh’,  ‘Seth Tobocman’	19.95	Paperback	Just World Books
9781682570678	White and Black: Political Cartoons from Palestine	‘Mohammad Sabaaneh’,  ‘Seth Tobocman’	19.95	Paperback	Just World Books
9781682570678	White and Black: Political Cartoons from Palestine	‘Mohammad Sabaaneh’,  ‘Seth Tobocman’	19.95	Paperback	Just World Books
9781682570678	White and Black: Political Cartoons from Palestine	‘Mohammad Sabaaneh’,  ‘Seth Tobocman’	19.95	Paperback	Just World Books
9781742199924	The End of Patriarchy: Radical Feminism for Men	Robert Jensen	19.95	Paperback	Spinifex Press
9781771642484	The Hidden Life of Trees: What They Feel, How They Communicate―Discoveries from a Secret World	Peter Wohlleben	24.95	Hardcover	Greystone Books
9781771643016	The Inner Life of Animals: Love, Grief, and Compassion―Surprising Observations of a Hidden World	Peter Wohlleben	24.95	Hardcover	Greystone Books
9781780237343	Insatiable: The Rise and Rise of the Greedocracy	Stuart Sim	22.5	Hardcover	Reaktion Books
9781780260716	The No-Nonsense Guide to Equality (No-Nonsense Guides)	Danny Dorling	13.99	Paperback	New Internationalist
9781780263274	NoNonsense Feminism: Alive and Kicking	Nikki van der Gaag	11.95	Paperback	New Internationalist
9781780289724	How Soon is Now? Sampler: From Personal Initiation to Global Transformation	Daniel Pinchbeck	16.96	Paperback	Watkins Publishing
9781781255308	Geography: Ideas in Profile	'Danny Dorling', 'Carl Lee'	12.95	Paperback	Profile Books
9781781687536	Woman's Consciousness, Man's World (Radical Thinkers)	Sheila Rowbotham	17.95	Paperback	Verso
9781781687864	The Autonomous City: A History of Urban Squatting	Alexander Vasudevan	26.95	Paperback	Verso
9781783604142	Nothing to Lose but Our Fear	Fiona Jeffries	19.95	Paperback	Zed Books
9781784780364	Extreme Cities: The Peril and Promise of Urban Life in the Age of Climate Change	Ashley Dawson	29.95	Hardcover	Verso
9781784780432	Radical Technologies: The Design of Everyday Life	Adam Greenfield	29.95	Hardcover	Verso
9781784780548	Communal Luxury: The Political Imaginary of the Paris Commune	Kristin Ross	16.95	Paperback	Verso
9781784780593	Riot. Strike. Riot: The New Era of Uprisings	Joshua Clover	24.95	Hardcover	Verso
9781784782085	War Primer	Bertolt Brecht	19.95	Paperback	Verso
9781784782771	October: The Story of the Russian Revolution	China Miéville	26.95	Hardcover	Verso
9781784782771	October: The Story of the Russian Revolution	China Miéville	26.95	Hardcover	Verso
9781784782894	The End of Policing	Alex S. Vitale	26.95	Hardcover	Verso
9781784782894	The End of Policing	Alex S. Vitale	26.95	Hardcover	Verso
9781784784393	The Killing of Osama Bin Laden	Seymour M. Hersh	15.95	Paperback	Verso
9781784786816	Strike Art: Contemporary Art and the Post-Occupy Condition	Yates McKee	19.95	Paperback	Verso
9781786630193	Ten Myths About Israel	Ilan Pappe	15.95	Paperback	Verso
9781786630858	Redemption and Utopia: Jewish Libertarian Thought in Central Europe (Radical Thinkers)	Michael Lowy	17.95	Paperback	Verso
9781786631060	The Amateur: The Pleasures of Doing What You Love	Andy Merrifield	24.95	Hardcover	Verso
9781786631060	The Amateur: The Pleasures of Doing What You Love	Andy Merrifield	24.95	Hardcover	Verso
9781786631176	De Colores Means All of Us: Latina Views for a Multi-Colored Century (Feminist Classics)	Elizabeth Martinez	19.95	Paperback	Verso
9781786631237	Class, Race and Marxism	David Roediger	26.95	Hardcover	Verso
9781786631329	Humankind: Solidarity with Nonhuman People	Timothy Morton	24.95	Hardcover	Verso
9781786631343	The Production of Money: How to Break the Power of Bankers	Ann Pettifor	19.95	Hardcover	Verso
9781786631732	Threads: From the Refugee Crisis	Kate Evans	24.95	Hardcover	Verso
9781786632883	Out of the Wreckage: A New Politics for an Age of Crisis	George Monbiot	24.95	Hardcover	Verso
